transaction_id,timestamp,sender_id,receiver_id,amount,category,is_fraud,typology,case_id
2ab7c811,2024-01-18 03:57:52.054200,ACC77750,ACC22196,514.86,p2p,0,normal,TX_006345
9129cb50,2024-01-18 04:12:14.765798,ACC50437,ACC39007,91.6,retail,0,normal,TX_001531
d4d07a20,2024-01-18 04:16:19.238183,ACC52674,ACC37938,31479.52,mortgage,0,normal,TX_004541
604a4cee,2024-01-18 04:18:05.808704,ACC16119,ACC36902,110.13,retail,0,normal,TX_003117
f09e8f22,2024-01-18 04:30:44.830004,ACC85299,ACC72429,484.01,retail,0,normal,TX_007473
1bcc09db,2024-01-18 04:35:12.387788,ACC75308,ACC39199,35457.38,business,0,normal,TX_003299
1466a3ba,2024-01-18 04:38:54.857156,ACC21536,ACC25875,9289.87,retail,0,normal,TX_007986
b12b8011,2024-01-18 04:40:37.310599,ACC94080,ACC56105,3322.66,payroll,0,normal,TX_007524
156bcd4c,2024-01-18 04:41:40.304304,ACC94080,ACC55967,6964.91,payroll,0,normal,TX_007522
5860953d,2024-01-18 04:52:41.265979,ACC43855,ACC64476,199.22,bills,0,normal,TX_006596
9bd2d2df,2024-01-18 04:56:48.038423,ACC99667,ACC24466,302.52,p2p,0,normal,TX_004809
ccc618b3,2024-01-18 04:58:56.811373,ACC35385,ACC89240,6219.16,payroll,0,normal,TX_004454
a56fcfe0,2024-01-18 05:06:08.226268,ACC89204,ACC97757,8108.82,tuition,0,normal,TX_004125
16feab08,2024-01-18 05:10:56.791982,ACC44664,ACC58128,5837.83,payroll,0,normal,TX_002028
025c4478,2024-01-18 05:13:03.921588,ACC50845,ACC86682,22198.06,mortgage,0,normal,TX_006724
2ee415b7,2024-01-18 05:34:40.234174,ACC97614,ACC90425,462.97,retail,0,normal,TX_002139
95a0f09f,2024-01-18 05:35:29.032684,ACC50075,ACC44795,220.24,bills,0,normal,TX_005908
8ac0a805,2024-01-18 05:40:43.419029,ACC61939,ACC40426,166.1,retail,0,normal,TX_005516
8a9861e4,2024-01-18 05:48:40.485401,ACC66675,ACC62620,53.49,bills,0,normal,TX_001707
9f9e8812,2024-01-18 05:51:17.249505,ACC99710,ACC48025,3373.34,p2p,0,normal,TX_007903
7c20a902,2024-01-18 06:04:31.570814,ACC19186,ACC95607,587.2,bills,0,normal,TX_004039
90032ef4,2024-01-18 06:04:59.546684,ACC54755,ACC97782,484.66,bills,0,normal,TX_002834
10fbbf3e,2024-01-18 06:05:57.620289,ACC93154,ACC13875,6937.43,payroll,0,normal,TX_003359
2e5db000,2024-01-18 06:14:52.862976,ACC51548,ACC12832,1158.76,p2p,0,normal,TX_002871
6d32747a,2024-01-18 06:19:44.192271,ACC77970,ACC92215,7707.03,payroll,0,normal,TX_001781
3879bd5c,2024-01-18 06:23:02.540442,ACC22196,ACC27616,18300.38,tuition,0,normal,TX_005878
9f4b7cec,2024-01-18 06:25:33.841422,ACC61911,ACC87992,445.44,retail,0,normal,TX_002833
3443a80b,2024-01-18 06:31:07.083262,ACC25692,ACC66163,83613.91,business,0,normal,TX_008132
5f7e9359,2024-01-18 06:37:50.800014,ACC80016,ACC39311,5577.33,payroll,0,normal,TX_003394
6fee7f0f,2024-01-18 06:47:42.747136,ACC19862,ACC56215,564.05,p2p,0,normal,TX_003653
ccdde275,2024-01-18 06:53:15.685788,ACC17128,ACC98849,93.58,retail,0,normal,TX_006002
10fe41d3,2024-01-18 06:55:33.763195,ACC84068,ACC76232,566.55,bills,0,normal,TX_007460
499e74b2,2024-01-18 06:59:40.741332,ACC49868,ACC93985,372.32,bills,0,normal,TX_007383
f6c9e95f,2024-01-18 07:00:37.488361,ACC17956,ACC65312,28831.39,mortgage,0,normal,TX_000951
b9c605ea,2024-01-18 07:07:33.004121,ACC64419,ACC93705,7023.48,payroll,0,normal,TX_000602
6e971fbd,2024-01-18 07:08:12.997421,ACC54657,ACC41965,216.4,retail,0,normal,TX_003213
70120848,2024-01-18 07:14:44.832345,ACC81834,ACC40234,7675.83,payroll,0,normal,TX_005075
07d15bb2,2024-01-18 07:17:47.899923,ACC81582,ACC21107,97.08,bills,0,normal,TX_004305
073f5ba1,2024-01-18 07:24:01.302831,ACC41536,ACC85154,8198.05,retail,0,normal,TX_008032
4d80d1c1,2024-01-18 07:27:14.371148,ACC96100,ACC38714,462.4,bills,0,normal,TX_001952
9c748cba,2024-01-18 07:28:16.636735,ACC58774,ACC43827,278.48,retail,0,normal,TX_002051
8f4d5de2,2024-01-18 07:36:42.480786,ACC31668,ACC78627,19408.16,business,0,normal,TX_005385
eeafc276,2024-01-18 07:37:25.592065,ACC72059,ACC33086,1703.66,p2p,0,normal,TX_006199
8bf00283,2024-01-18 07:49:57.538736,ACC38361,ACC39510,386.58,retail,0,normal,TX_006267
69d6db0d,2024-01-18 07:53:36.771212,ACC66163,ACC30969,83613.91,business,0,normal,TX_008133
4f4ba1f5,2024-01-18 08:02:48.743664,ACC72709,ACC24832,7878.76,payroll,0,normal,TX_001271
6c929266,2024-01-18 08:03:55.604993,ACC48998,ACC96326,386.58,bills,0,normal,TX_004913
263f6d7e,2024-01-18 08:06:56.594017,ACC34352,ACC10973,424.93,retail,0,normal,TX_000718
9021288b,2024-01-18 08:08:38.611923,ACC76295,ACC74038,5378.99,payroll,0,normal,TX_002515
c3bfbf0a,2024-01-18 08:24:50.069114,ACC47917,ACC13864,243.11,bills,0,normal,TX_006451
78b5ad50,2024-01-18 08:26:17.558418,ACC19065,ACC97552,1176.09,p2p,0,normal,TX_003294
c3de7c5d,2024-01-18 08:35:25.158703,ACC20570,ACC99350,101.67,retail,0,normal,TX_004910
7ceba003,2024-01-18 08:36:52.679313,ACC45847,ACC44513,1148.92,p2p,0,normal,TX_000500
45409f06,2024-01-18 08:39:40.457652,ACC44674,ACC29769,180.94,retail,0,normal,TX_001589
ab6f9256,2024-01-18 08:40:02.337638,ACC78107,ACC63961,31394.01,mortgage,0,normal,TX_000802
978a33fa,2024-01-18 08:50:36.960925,ACC99538,ACC90949,437.01,retail,0,normal,TX_007029
5b2933e1,2024-01-18 08:53:05.596122,ACC75909,ACC69929,9402.98,transfer,1,structuring,TX_008284
ac594f80,2024-01-18 08:56:28.676071,ACC30797,ACC22704,295.7,retail,0,normal,TX_004751
6c27b21c,2024-01-18 09:04:57.365628,ACC12149,ACC53960,23354.95,mortgage,0,normal,TX_005155
a6280c84,2024-01-18 09:09:40.788640,ACC68978,ACC90123,301.34,bills,0,normal,TX_003774
170fe184,2024-01-18 09:25:52.215936,ACC34304,ACC99810,1737.73,p2p,0,normal,TX_005418
b135da70,2024-01-18 09:32:41.411026,ACC44522,ACC86931,333.37,retail,0,normal,TX_000014
fa41405b,2024-01-18 09:36:55.921366,ACC88129,ACC70079,24072.53,mortgage,0,normal,TX_006644
2e949e49,2024-01-18 09:39:01.012704,ACC58434,ACC99710,3373.34,p2p,0,normal,TX_007906
c3de7119,2024-01-18 09:45:08.963333,ACC93796,ACC32801,254.66,bills,0,normal,TX_001944
5681e037,2024-01-18 09:50:25.237062,ACC60903,ACC10905,1573.27,p2p,0,normal,TX_005056
56b3404b,2024-01-18 09:51:04.923512,ACC50069,ACC85181,135.38,bills,0,normal,TX_006296
4f1cfc0a,2024-01-18 09:52:21.847988,ACC95762,ACC48728,385.64,retail,0,normal,TX_004790
26443629,2024-01-18 10:07:48.884754,ACC49366,ACC63033,220.55,retail,0,normal,TX_003239
b3699988,2024-01-18 10:16:10.826965,ACC66937,ACC40662,166.34,retail,0,normal,TX_004905
3304d0cd,2024-01-18 10:22:02.476082,ACC18745,ACC57416,287.13,retail,0,normal,TX_000825
209ffa15,2024-01-18 10:34:30.400992,ACC11943,ACC86050,39503.2,business,0,normal,TX_003123
bdd896d0,2024-01-18 10:43:00.324188,ACC87328,ACC14260,117.98,retail,0,normal,TX_003103
7ae6f475,2024-01-18 10:49:54.450320,ACC48025,ACC38389,3373.34,p2p,0,normal,TX_007904
55e122e7,2024-01-18 10:55:16.409657,ACC18823,ACC22617,5624.51,payroll,0,normal,TX_004918
3e2fef22,2024-01-18 11:01:24.278707,ACC16145,ACC53727,141.88,retail,0,normal,TX_002302
70426daf,2024-01-18 11:05:57.832981,ACC68835,ACC24029,5949.31,payroll,0,normal,TX_005787
26717df8,2024-01-18 11:16:23.293265,ACC92614,ACC21015,532.46,p2p,0,normal,TX_000331
d53d594d,2024-01-18 11:17:28.399718,ACC55941,ACC51843,27.98,retail,0,normal,TX_003910
fdf69da1,2024-01-18 11:24:38.607611,ACC92955,ACC45999,16124.4,business,0,normal,TX_007765
058ebabf,2024-01-18 11:26:21.081318,ACC38478,ACC95904,5558.45,payroll,0,normal,TX_002333
bac76724,2024-01-18 11:29:13.691417,ACC51105,ACC69185,5354.81,payroll,0,normal,TX_006395
7eb90875,2024-01-18 11:31:56.275612,ACC98786,ACC50997,300.48,retail,0,normal,TX_004381
e7d23bbe,2024-01-18 11:36:04.004838,ACC88871,ACC74789,887.06,p2p,0,normal,TX_003340
15144301,2024-01-18 11:51:18.918751,ACC69455,ACC32841,16342.0,mortgage,0,normal,TX_005296
0ca1f297,2024-01-18 11:52:27.760268,ACC11275,ACC72105,6464.92,payroll,0,normal,TX_001393
336b4185,2024-01-18 12:08:12.334107,ACC85821,ACC16731,12673.04,business,0,normal,TX_000158
aca3149f,2024-01-18 12:08:15.859959,ACC85674,ACC71281,166.47,retail,0,normal,TX_003237
12b97c5e,2024-01-18 12:08:27.700634,ACC88767,ACC40872,15616.99,tuition,0,normal,TX_004952
48d80d04,2024-01-18 12:08:49.212686,ACC57898,ACC60297,233.88,bills,0,normal,TX_007128
10be1d3c,2024-01-18 12:10:26.549489,ACC66172,ACC83336,448.29,bills,0,normal,TX_004523
e343053e,2024-01-18 12:11:49.432742,ACC54657,ACC86764,14540.36,tuition,0,normal,TX_004155
464b03aa,2024-01-18 12:13:36.278039,ACC46842,ACC23486,7299.35,payroll,0,normal,TX_001354
2cf58a3f,2024-01-18 12:14:22.068344,ACC95420,ACC50788,275.16,retail,0,normal,TX_001043
651c5357,2024-01-18 12:31:42.640650,ACC16973,ACC30969,302.3,p2p,0,normal,TX_004506
f0fae51a,2024-01-18 12:32:29.756406,ACC80678,ACC52408,38564.84,business,0,normal,TX_006401
02668dc3,2024-01-18 12:32:52.187581,ACC77185,ACC70277,16023.85,business,0,normal,TX_007767
4516f7e7,2024-01-18 12:43:45.142036,ACC29536,ACC57066,20784.0,business,0,normal,TX_002908
c89340de,2024-01-18 12:44:23.097689,ACC56485,ACC93738,631.98,p2p,0,normal,TX_005723
56abcfb1,2024-01-18 12:50:26.757024,ACC62153,ACC96305,5504.85,payroll,0,normal,TX_003073
4ed101c9,2024-01-18 12:54:53.874218,ACC45999,ACC77185,16068.55,business,0,normal,TX_007766
9a905d81,2024-01-18 12:58:03.110382,ACC70277,ACC81471,16021.83,business,0,normal,TX_007768
0d4c2199,2024-01-18 13:00:07.221964,ACC64036,ACC53396,546.56,bills,0,normal,TX_006745
9b34c5b4,2024-01-18 13:02:37.977360,ACC60572,ACC41379,288.37,retail,0,normal,TX_002861
97383bba,2024-01-18 13:11:17.636382,ACC19017,ACC73166,5890.59,payroll,0,normal,TX_007525
956e7cee,2024-01-18 13:27:59.519211,ACC23970,ACC95403,537.38,p2p,0,normal,TX_000519
2e95c232,2024-01-18 13:30:13.750531,ACC38389,ACC58434,3373.34,p2p,0,normal,TX_007905
50587afc,2024-01-18 13:32:21.669547,ACC61165,ACC14767,222.63,retail,0,normal,TX_006087
8bf426fa,2024-01-18 13:33:03.698011,ACC19017,ACC55195,3457.48,payroll,0,normal,TX_007526
4c711e84,2024-01-18 13:51:16.315699,ACC19017,ACC54587,6857.18,payroll,0,normal,TX_007527
ae5190f8,2024-01-18 14:00:08.433241,ACC73837,ACC89522,5177.95,payroll,0,normal,TX_001694
e22d83ab,2024-01-18 14:02:24.601481,ACC30052,ACC88695,18.22,retail,0,normal,TX_003817
835f4289,2024-01-18 14:11:47.659355,ACC44704,ACC92129,6052.77,business,0,normal,TX_003040
4aca0962,2024-01-18 14:13:17.976076,ACC75909,ACC18471,200.9,retail,0,normal,TX_005935
69a0755f,2024-01-18 14:16:12.146559,ACC19017,ACC34828,5441.86,payroll,0,normal,TX_007528
d83b64b2,2024-01-18 14:21:30.981836,ACC52413,ACC42527,7751.67,payroll,0,normal,TX_000346
ec3c1be9,2024-01-18 14:25:56.345036,ACC94080,ACC77661,1448.61,p2p,0,normal,TX_004242
bc15b402,2024-01-18 14:33:13.603911,ACC68471,ACC72204,181.38,retail,0,normal,TX_000386
65883a71,2024-01-18 14:37:20.030760,ACC19017,ACC65881,6269.13,payroll,0,normal,TX_007530
374e5bb5,2024-01-18 14:55:55.001496,ACC60038,ACC49276,38.71,retail,0,normal,TX_004550
56b4e83d,2024-01-18 14:57:36.701390,ACC19017,ACC14755,7300.61,payroll,0,normal,TX_007529
0157c212,2024-01-18 15:03:17.219402,ACC11620,ACC91665,393.03,retail,0,normal,TX_000374
7219c82e,2024-01-18 15:04:27.097186,ACC33509,ACC36922,5600.07,payroll,0,normal,TX_000840
62312ced,2024-01-18 15:05:49.998330,ACC38872,ACC10423,87.4,bills,0,normal,TX_004829
ac06feb8,2024-01-18 15:06:22.062180,ACC35105,ACC92045,151.99,retail,0,normal,TX_002406
29f236ad,2024-01-18 15:07:01.292228,ACC48266,ACC54369,5509.12,payroll,0,normal,TX_005014
71f80d4b,2024-01-18 15:20:11.718324,ACC51047,ACC57189,188.6,retail,0,normal,TX_007123
543f987e,2024-01-18 15:21:04.132476,ACC88750,ACC30227,38175.66,business,0,normal,TX_003163
dc3327d1,2024-01-18 15:23:29.848625,ACC36294,ACC23261,44311.68,business,0,normal,TX_006264
dee9f2a8,2024-01-18 15:23:53.080284,ACC39045,ACC58122,149.89,bills,0,normal,TX_006371
5d1cfcf7,2024-01-18 15:25:19.680173,ACC43605,ACC27237,1380.69,p2p,0,normal,TX_006225
8d5fc5cc,2024-01-18 15:27:06.514473,ACC90608,ACC63248,6782.18,payroll,0,normal,TX_002761
ee50eb2f,2024-01-18 15:34:51.234341,ACC54351,ACC26385,168.36,retail,0,normal,TX_005059
3999858e,2024-01-18 15:38:28.906270,ACC58795,ACC96285,5101.55,payroll,0,normal,TX_001594
e9a0faf3,2024-01-18 15:41:37.835630,ACC70714,ACC10772,388.78,bills,0,normal,TX_005480
5654d692,2024-01-18 15:43:08.564162,ACC19017,ACC71394,6210.83,payroll,0,normal,TX_007533
082e5a0e,2024-01-18 15:47:05.167352,ACC59036,ACC99070,325.26,bills,0,normal,TX_000254
5b857e65,2024-01-18 15:48:39.200867,ACC25765,ACC94281,6349.51,payroll,0,normal,TX_002148
557d2b20,2024-01-18 15:48:57.605951,ACC19017,ACC80136,4157.59,payroll,0,normal,TX_007531
0420f528,2024-01-18 15:52:53.362544,ACC98511,ACC98065,157.21,bills,0,normal,TX_000737
5758b493,2024-01-18 15:53:04.058271,ACC49654,ACC77147,6416.93,payroll,0,normal,TX_003288
463ddb02,2024-01-18 15:58:20.065161,ACC31310,ACC62099,42.0,retail,0,normal,TX_002832
53e97a5a,2024-01-18 15:58:24.642527,ACC78869,ACC52477,17872.32,tuition,0,normal,TX_001435
01f1fd0f,2024-01-18 16:02:46.810382,ACC74275,ACC35400,249.67,retail,0,normal,TX_005367
d66d6217,2024-01-18 16:03:05.555685,ACC22833,ACC70463,32063.44,business,0,normal,TX_007832
482ac555,2024-01-18 16:14:21.300372,ACC11199,ACC98356,21987.92,tuition,0,normal,TX_006419
17e58f9d,2024-01-18 16:22:27.261518,ACC94873,ACC99674,436.23,bills,0,normal,TX_006192
d8c51d05,2024-01-18 16:23:37.171979,ACC19017,ACC18989,4721.79,payroll,0,normal,TX_007532
131ff191,2024-01-18 16:25:12.489602,ACC10053,ACC29884,5604.27,payroll,0,normal,TX_006332
bcff9e8a,2024-01-18 16:25:28.804691,ACC64214,ACC69470,1225.55,p2p,0,normal,TX_006194
03fce982,2024-01-18 16:29:35.594838,ACC23168,ACC33509,198.18,retail,0,normal,TX_000294
b62541df,2024-01-18 16:32:02.173771,ACC20793,ACC29795,483.91,retail,0,normal,TX_006714
a7e6bb17,2024-01-18 16:36:17.274144,ACC19017,ACC12291,6544.39,payroll,0,normal,TX_007535
fccb350f,2024-01-18 16:39:43.158352,ACC64234,ACC29715,1156.69,p2p,0,normal,TX_001696
698660cf,2024-01-18 16:46:26.672229,ACC37788,ACC98063,5549.67,payroll,0,normal,TX_004064
211dafae,2024-01-18 16:49:50.178884,ACC93162,ACC96596,17099.47,tuition,0,normal,TX_004898
e016db03,2024-01-18 16:57:59.527220,ACC19171,ACC28228,571.95,bills,0,normal,TX_003621
343cc05f,2024-01-18 17:05:41.565139,ACC43730,ACC53640,183.92,retail,0,normal,TX_006175
30832597,2024-01-18 17:21:31.348456,ACC26555,ACC88855,62.23,retail,0,normal,TX_001163
1b186ae4,2024-01-18 17:21:58.075671,ACC86523,ACC19303,262.66,retail,0,normal,TX_003185
7c803a11,2024-01-18 17:22:10.009713,ACC94259,ACC37617,327.16,retail,0,normal,TX_000505
33722f4b,2024-01-18 17:22:46.928007,ACC70463,ACC73372,31952.77,business,0,normal,TX_007833
83e81c06,2024-01-18 17:28:17.284730,ACC19017,ACC42865,4531.73,payroll,0,normal,TX_007536
b4801c76,2024-01-18 17:28:22.520133,ACC59279,ACC37724,297.97,bills,0,normal,TX_002663
2c06af68,2024-01-18 17:28:41.715212,ACC93381,ACC78003,329.82,bills,0,normal,TX_004145
d62f9aa6,2024-01-18 17:32:33.579843,ACC20290,ACC36071,9738.1,retail,0,normal,TX_008100
86b52683,2024-01-18 17:34:29.525635,ACC73372,ACC20576,31934.77,business,0,normal,TX_007834
98a9a134,2024-01-18 17:36:26.714167,ACC75909,ACC97782,8581.9,transfer,1,structuring,TX_008282
f8a35ddc,2024-01-18 17:36:45.942715,ACC19017,ACC13040,6704.31,payroll,0,normal,TX_007534
98823aec,2024-01-18 17:40:21.619398,ACC96673,ACC96617,13679.21,tuition,0,normal,TX_004090
902b85b0,2024-01-18 17:49:00.895972,ACC63806,ACC29875,22895.12,mortgage,0,normal,TX_002745
fffe7ed4,2024-01-18 17:50:58.882732,ACC75909,ACC58434,8901.1,transfer,1,structuring,TX_008289
8a17b39d,2024-01-18 17:52:25.534429,ACC68949,ACC26837,445.43,bills,0,normal,TX_003357
9c9b8b36,2024-01-18 18:01:20.514689,ACC14569,ACC37750,571.46,bills,0,normal,TX_005714
a1e90440,2024-01-18 18:05:01.895782,ACC27590,ACC38316,145.92,retail,0,normal,TX_001191
da195a1d,2024-01-18 18:09:53.818568,ACC93521,ACC19808,84.26,bills,0,normal,TX_000322
5678f910,2024-01-18 18:16:30.167673,ACC31591,ACC79548,23700.11,tuition,0,normal,TX_003466
00a0b254,2024-01-18 18:19:16.260975,ACC10471,ACC38548,54.87,bills,0,normal,TX_001245
872df36b,2024-01-18 18:23:10.586470,ACC90492,ACC68926,263.86,bills,0,normal,TX_000260
8b171674,2024-01-18 18:29:48.008915,ACC55151,ACC58769,626.0,p2p,0,normal,TX_003477
6e284e23,2024-01-18 18:33:08.192176,ACC45708,ACC44537,871.12,p2p,0,normal,TX_004419
b78e1fbc,2024-01-18 18:33:59.384333,ACC64921,ACC52836,6213.57,payroll,0,normal,TX_006324
51b849e9,2024-01-18 18:35:33.470942,ACC60804,ACC12395,73.27,p2p,0,normal,TX_007476
5343edad,2024-01-18 18:38:22.622457,ACC81458,ACC44681,365.73,retail,0,normal,TX_002261
73920165,2024-01-18 18:52:39.222984,ACC87941,ACC25269,6420.29,payroll,0,normal,TX_002106
7740cb42,2024-01-18 19:01:27.987021,ACC96168,ACC80544,5235.37,payroll,0,normal,TX_003191
109c538e,2024-01-18 19:01:50.219045,ACC84381,ACC64159,290.81,retail,0,normal,TX_002528
cae39b75,2024-01-18 19:11:19.486419,ACC89489,ACC41600,1269.13,p2p,0,normal,TX_002201
7c5c2f54,2024-01-18 19:21:59.065319,ACC36986,ACC95215,445.46,bills,0,normal,TX_002682
89707177,2024-01-18 19:32:24.637210,ACC51012,ACC84964,1059.96,p2p,0,normal,TX_000649
0a6ae6e4,2024-01-18 19:32:26.183717,ACC42321,ACC74985,407.19,p2p,0,normal,TX_000241
735fa697,2024-01-18 19:36:27.148728,ACC28143,ACC43586,462.19,retail,0,normal,TX_004048
85a236f0,2024-01-18 19:46:54.455295,ACC13451,ACC67684,621.65,p2p,0,normal,TX_006183
73048696,2024-01-18 19:54:55.851538,ACC32051,ACC79163,31870.82,business,0,normal,TX_007836
32fd74fe,2024-01-18 19:55:23.851176,ACC86365,ACC58169,20244.47,tuition,0,normal,TX_005357
16dceba7,2024-01-18 19:55:45.752051,ACC98317,ACC79099,32.28,retail,0,normal,TX_003935
7e6bddfa,2024-01-18 19:58:33.862102,ACC76030,ACC25733,458.95,retail,0,normal,TX_005673
d9fbc0d2,2024-01-18 20:16:47.030868,ACC27416,ACC79822,414.77,retail,0,normal,TX_006770
c32e7c25,2024-01-18 20:21:32.221864,ACC67916,ACC94048,6328.07,payroll,0,normal,TX_005199
b51f76f5,2024-01-18 20:22:17.499955,ACC35069,ACC70777,5148.55,payroll,0,normal,TX_002550
a6e42fe5,2024-01-18 20:31:55.273264,ACC20909,ACC49351,5458.4,payroll,0,normal,TX_001123
d05f180f,2024-01-18 20:33:59.277034,ACC85527,ACC22499,5901.18,payroll,0,normal,TX_000612
47147115,2024-01-18 20:34:56.404026,ACC55483,ACC77610,309.85,retail,0,normal,TX_006630
b2685e29,2024-01-18 20:36:29.075909,ACC83719,ACC49529,218.85,bills,0,normal,TX_002787
8a5f4cbd,2024-01-18 20:44:08.736335,ACC47093,ACC21268,160.22,retail,0,normal,TX_006779
a1df131f,2024-01-18 20:46:23.510632,ACC51051,ACC50624,35223.62,mortgage,0,normal,TX_004148
d845ee0e,2024-01-18 20:46:39.485696,ACC46677,ACC95909,9883.45,retail,0,normal,TX_008013
57d5115d,2024-01-18 20:46:46.790185,ACC37103,ACC86443,1940.95,p2p,0,normal,TX_006719
1b40e30c,2024-01-18 20:50:47.352612,ACC40595,ACC10421,469.73,p2p,0,normal,TX_003101
31c41c7f,2024-01-18 20:51:55.545005,ACC56989,ACC65053,303.32,bills,0,normal,TX_004083
5ff3692f,2024-01-18 20:56:40.640438,ACC97755,ACC94364,5441.25,payroll,0,normal,TX_002478
e5a77d58,2024-01-18 21:00:16.115097,ACC64484,ACC85846,354.87,bills,0,normal,TX_000949
06be9279,2024-01-18 21:16:02.032889,ACC71579,ACC18019,5629.48,payroll,0,normal,TX_001722
32420228,2024-01-18 21:16:13.662394,ACC46605,ACC42153,6929.54,payroll,0,normal,TX_005029
9c18703d,2024-01-18 21:18:29.320410,ACC41398,ACC62756,16.73,retail,0,normal,TX_003476
446d4111,2024-01-18 21:18:56.948104,ACC32878,ACC14931,361.43,retail,0,normal,TX_000769
bcc17554,2024-01-18 21:23:10.829051,ACC29536,ACC78195,6013.51,payroll,0,normal,TX_000410
6c02f40f,2024-01-18 21:25:35.718815,ACC28528,ACC64819,6724.42,payroll,0,normal,TX_000265
77a33602,2024-01-18 21:26:49.530547,ACC89913,ACC52140,500.18,bills,0,normal,TX_004329
5d332e96,2024-01-18 21:43:52.339861,ACC20576,ACC32051,31881.08,business,0,normal,TX_007835
fde429b1,2024-01-18 21:44:15.121813,ACC84720,ACC46842,353.39,p2p,0,normal,TX_000276
4f037d4f,2024-01-18 21:44:37.970359,ACC99687,ACC92756,435.24,retail,0,normal,TX_002489
1950119f,2024-01-18 21:48:02.864024,ACC86082,ACC27601,599.0,bills,0,normal,TX_006992
ac2ae379,2024-01-18 21:54:47.205171,ACC26533,ACC50135,191.29,p2p,0,normal,TX_007338
8ecadb18,2024-01-18 21:54:49.920360,ACC85888,ACC68016,231.98,retail,0,normal,TX_004309
f6003dda,2024-01-18 21:59:42.289524,ACC51101,ACC49240,490.24,bills,0,normal,TX_003268
1e98cdc4,2024-01-18 22:22:15.004786,ACC96415,ACC67062,357.11,retail,0,normal,TX_007455
c72a44d2,2024-01-18 22:24:18.452328,ACC23224,ACC68515,7109.86,payroll,0,normal,TX_000198
b662a8b8,2024-01-18 22:27:01.682768,ACC30255,ACC50602,57.9,bills,0,normal,TX_006340
c5fce796,2024-01-18 22:39:16.187817,ACC48202,ACC36965,6900.33,payroll,0,normal,TX_001996
62995856,2024-01-18 22:46:17.350538,ACC58457,ACC83440,451.57,bills,0,normal,TX_007105
0e08b88d,2024-01-18 22:50:30.870701,ACC76676,ACC13584,5119.24,payroll,0,normal,TX_001512
38800af0,2024-01-18 23:02:33.735787,ACC31222,ACC78662,369.8,retail,0,normal,TX_007270
bd2a4cad,2024-01-18 23:07:48.908457,ACC21180,ACC77889,234.47,retail,0,normal,TX_007368
8bd469fa,2024-01-18 23:08:02.348644,ACC18400,ACC51504,491.47,bills,0,normal,TX_002725
b49cffef,2024-01-18 23:08:57.087429,ACC63427,ACC53404,1060.64,p2p,0,normal,TX_005278
f0cfad12,2024-01-18 23:19:41.161111,ACC74861,ACC31804,5184.56,payroll,0,normal,TX_002370
c785cef1,2024-01-18 23:21:49.451410,ACC75812,ACC73972,23666.25,mortgage,0,normal,TX_005305
4e60378f,2024-01-18 23:39:33.215983,ACC91358,ACC91039,92.66,retail,0,normal,TX_007494
4e2d8544,2024-01-18 23:47:03.117378,ACC99611,ACC53221,87.73,retail,0,normal,TX_003882
72255a23,2024-01-18 23:50:39.520068,ACC91341,ACC98559,185.83,retail,0,normal,TX_003490
d6bf8197,2024-01-18 23:53:19.320136,ACC47358,ACC57734,5852.63,payroll,0,normal,TX_004738
cec76ac5,2024-01-18 23:54:15.640238,ACC84606,ACC22418,49163.72,business,0,normal,TX_001108
4e5d3774,2024-01-18 23:57:46.195019,ACC97027,ACC65499,1555.23,p2p,0,normal,TX_003759
16b53bb2,2024-01-19 00:08:09.876856,ACC33302,ACC46992,963.25,p2p,0,normal,TX_007376
051319c8,2024-01-19 00:08:47.265031,ACC78482,ACC50488,7635.71,payroll,0,normal,TX_004599
449b343a,2024-01-19 00:09:21.473772,ACC80084,ACC85154,8206.31,retail,0,normal,TX_008033
fa7cece8,2024-01-19 00:14:43.222692,ACC60867,ACC83801,99.62,bills,0,normal,TX_000932
2fee0ecf,2024-01-19 00:15:13.903224,ACC82845,ACC62208,5982.88,payroll,0,normal,TX_003487
8e08bab6,2024-01-19 00:18:36.922085,ACC98131,ACC56872,199.9,bills,0,normal,TX_007115
16c6c7d5,2024-01-19 00:20:41.931817,ACC62355,ACC63502,433.55,p2p,0,normal,TX_004502
82165749,2024-01-19 00:33:47.646447,ACC52687,ACC39207,229.44,bills,0,normal,TX_002811
4cc7c707,2024-01-19 00:35:41.297508,ACC48256,ACC59362,1410.71,p2p,0,normal,TX_006378
75844cea,2024-01-19 00:40:18.465480,ACC61218,ACC13511,389.24,p2p,0,normal,TX_002639
de5442f8,2024-01-19 00:40:45.187994,ACC65073,ACC31771,115.91,retail,0,normal,TX_001323
e50e18d9,2024-01-19 00:41:11.596239,ACC58884,ACC72746,1403.88,p2p,0,normal,TX_002013
ec59f868,2024-01-19 00:59:58.414080,ACC82544,ACC60205,448.12,retail,0,normal,TX_005915
00da627c,2024-01-19 01:28:36.584101,ACC92666,ACC66474,246.82,retail,0,normal,TX_006828
2136a21b,2024-01-19 01:31:43.282350,ACC28083,ACC60475,1572.44,p2p,0,normal,TX_002510
3bb99c18,2024-01-19 01:43:41.061882,ACC38887,ACC96840,736.37,p2p,0,normal,TX_002236
aeae5faa,2024-01-19 01:45:33.472670,ACC40982,ACC85664,408.64,p2p,0,normal,TX_002587
